hash,from,to,value,timeStamp,blockNumber,tokenSymbol,contractAddress,isError,gasPrice,gasUsed,datetime
0xbf23130fdc01dfa2ca512da04141bee6d23a02b0493db478c2170825f4618618,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xe592427a0aece92de3edee1f18e0157c05861564,783399919.0,7,12398418,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,97900000000.0,219784,2021-05-09 05:55:47
0x42bd63a04c97a3ba6625202db4f4fbaab39de34f9a52925f114b6448a0c35a09,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x2e16e131420dbf6c606d036683faa62137d0ad47,600000000.0,7,12398421,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,86000000000.0,209415,2021-05-09 05:56:07
0xf5aab13a997d4938834a60c9b4fa515e1cce2a5b3fa7f188cb52a6d04a3c42b8,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xb0750190bf014ba73fa1b633e88087a48e1739d3,1222161161.0,7,12398424,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,124300000000.0,182908,2021-05-09 05:56:26
0x3e63ce7dfc94be5d12bc9ff49191effacc897435de0f55d630d9848a5ae741e1,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xf0756e188d2f9e0c9003a65019be010ddbf5f026,682966175.0,7,12398434,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,108000000000.0,185840,2021-05-09 05:59:05
0x2af329182dbad4cb9574c09f5999de1edca2adc28467a2e144a002c1f5c315e7,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xe592427a0aece92de3edee1f18e0157c05861564,2.335857139399492e+16,7,12398439,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,89000001459.0,229572,2021-05-09 06:00:02
0x290c276dc232a7f2ab885c28fd5f12999ffb9143742ed4a8c9aaf5e51aa85c40,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xb0750190bf014ba73fa1b633e88087a48e1739d3,1185541028.0,7,12398440,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,114400000000.0,185002,2021-05-09 06:00:05
0xe7b2da1f81dfee707e0886225db8cc996f31f10ab4e7d8b794deb848c3642678,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xe592427a0aece92de3edee1f18e0157c05861564,1.276168766549566e+18,7,12398450,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,132000000000.0,168205,2021-05-09 06:02:09
0x85477eb25451aec94dad30520b138c5ddbd5b005fd59fd5f1f2493442c5a9bb0,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xf7446f03911b7afce1983de379a496ae94cf9d42,1688219612.0,7,12398451,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,100000000000.0,202602,2021-05-09 06:02:33
0x6b253929bc98b9a90166184fce757eb5e1250c0cae476c64127d5d672420571c,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xf7446f03911b7afce1983de379a496ae94cf9d42,899169604.0,7,12398469,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,100000000000.0,238929,2021-05-09 06:06:18
0x8665cc6a3efc7765a01850e21572a338618277925cd82ca61fcfe780a99bc6a0,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x63eeb5e5bdbfaf2c35c6f89557425ad2079178ff,2829692766.0,7,12398474,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,100000000000.0,180342,2021-05-09 06:07:36
0x680b71850250ea33d69c79306af8b53470b676d3771b8722164530be10207d0a,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xe592427a0aece92de3edee1f18e0157c05861564,2.192452536484761e+16,7,12398484,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,81000000000.0,230542,2021-05-09 06:09:21
0xbac506c01994e165d280b81d817e24c65d04e946122c3eee34ad2367758f86f9,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x45f21b16088c13a58f930d0cc778470bf2c357b9,7222085206.0,7,12398489,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,103000000000.0,141944,2021-05-09 06:10:27
0xbb06291651cee146dc4188f8827f762f8a0fe5bf514cc9abf98dd874e464057b,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xe592427a0aece92de3edee1f18e0157c05861564,389780096.0,7,12398507,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,75000000000.0,219744,2021-05-09 06:12:56
0x8ecdd23389bf6309ea1bf3760d2a05d6a271b6742aa039699095c6a19f7a911f,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xe592427a0aece92de3edee1f18e0157c05861564,1.3299709155009766e+18,7,12398513,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,75000001347.0,213181,2021-05-09 06:14:03
0x6df2a671f569cc042b96785e37046b5e6f658265eb3bd31979616254085740c6,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xe592427a0aece92de3edee1f18e0157c05861564,2.940769808373928e+17,7,12398528,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,77000000000.0,256063,2021-05-09 06:17:14
0x4cc807abc786eca0f334a2e7221c097ec2ef41a8a54d427c9ecc6eafed644ec6,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xe592427a0aece92de3edee1f18e0157c05861564,1e+18,7,12398534,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,82000001459.0,215914,2021-05-09 06:18:17
0x0094c9ef47b2f2cbf4410e9074564f83f24773ef5298a89e9c4bfa29d1b9cf3c,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xe592427a0aece92de3edee1f18e0157c05861564,391347246.0,7,12398544,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,78090000000.0,219784,2021-05-09 06:19:37
0x513c76bf7e45a8598231e999b896892b8b48e56a0adeda6aa207f7f767f61ec2,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xe592427a0aece92de3edee1f18e0157c05861564,22022151416.0,7,12398550,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,106000000000.0,424670,2021-05-09 06:20:17
0xdb7539eb64476edede0a0bc444999f852481ce5d2f7ff6e977297a5156de0704,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xe592427a0aece92de3edee1f18e0157c05861564,1.1335953848831862e+17,7,12398558,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,85000000000.0,226292,2021-05-09 06:21:45
0x9b3f04665ab5992e071265f36195e34cd4c350605e9d78605c4aef5e351632ca,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xe592427a0aece92de3edee1f18e0157c05861564,2.572312028007453e+17,7,12398559,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,100100000000.0,242712,2021-05-09 06:21:54
0x64e9835c0adbf50f3af9e3f318ada4597a332620bf4af35945f9468bf269d1f2,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xe592427a0aece92de3edee1f18e0157c05861564,1.638581287894141e+17,7,12398564,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,93500000000.0,224056,2021-05-09 06:23:23
0x2366f95e1f140a8112f9eff5c96d42867b63218db47eb781097257a4c4a1a39a,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xdfee68a9adb981cd08699891a11cabe10f25ec44,2.5667376685209646e+18,7,12398574,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,107000100000.0,158120,2021-05-09 06:25:59
0xa4c9645a7519e9e0817f5ce73d04603f45cc181ccd2d2e5b4a0d12f420d8f09d,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xe592427a0aece92de3edee1f18e0157c05861564,6.548749790162848e+16,7,12398575,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,87000000000.0,127473,2021-05-09 06:26:18
0x23ed6f381f0cbe56cd1fcdf0e2d61e9e1a2fbea8a39140f3b53b9dd612939de4,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,2.5572625339152645e+18,7,12398577,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,87022500000.0,212688,2021-05-09 06:26:54
0x517ec46d9dabfc9e721148dd4261c062dc2c91715e33ee367ba8d3f5ea825abc,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xe592427a0aece92de3edee1f18e0157c05861564,5.002092221407645e+17,7,12398578,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,96800000000.0,250590,2021-05-09 06:26:57
0x6d2d4160d4b8430c146cbd9203d9177df0e4ca51937687ce2bf6c9449a404d6e,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xe592427a0aece92de3edee1f18e0157c05861564,3.208186921529489e+17,7,12398581,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,85000000000.0,307371,2021-05-09 06:27:31
0xd5ee60030bb4833e9e2e408304b9e11c342d7a002559d493d8748018b8a23707,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xe592427a0aece92de3edee1f18e0157c05861564,1.1464057425629056e+18,7,12398586,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,94000000000.0,198370,2021-05-09 06:29:30
0xfd8c4e34b63a4bb35f480e6995416bc6df07c243e13894747762b1746dc3f0b4,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xe592427a0aece92de3edee1f18e0157c05861564,2.09293704526508e+18,7,12398605,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,94380000000.0,167219,2021-05-09 06:33:33
0x90f8d1cc0fddc8a5c67b419330cb7bccb413b3aec56ccaa76ca26e20b63bc360,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xe592427a0aece92de3edee1f18e0157c05861564,2.6973201658159974e+18,7,12398637,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,122000000000.0,242193,2021-05-09 06:39:19
0x1b454faae7b79a2d13a95c11cdaa2ef6c2c253865dc37e38c11d95f869fe03a8,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xe592427a0aece92de3edee1f18e0157c05861564,1.963869552891096e+18,7,12398639,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,85800000000.0,209036,2021-05-09 06:39:25
0x109274c8ce20c216ee92bc0eb431cddf731a8c6cf52ee6a035c489fd432d9ef5,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x71bc0249c106f13721b8fd1d0c307c16cadf2c15,6636923648.0,7,12398656,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,139000000000.0,200757,2021-05-09 06:45:56
0xcf7225385053294e1a7dc86af9d956415f3474be952db83ad14e4706c885f515,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xaed4f9f0f218bad240d46365cf37565176189653,5000000000.0,7,12398660,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,132000000000.0,187293,2021-05-09 06:47:21
0xd4399e4dc366abcac3319c5e6a2b5b97bd26b541227c9238b69232b279af45b9,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x7858e59e0c01ea06df3af3d20ac7b0003275d4bf,400383294.0,7,12398660,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,133000000000.0,210682,2021-05-09 06:47:21
0x7c8c92817d0a59dd1f04ee9d2de78aa0060c1dc5d5731fe39d3bf30aa603735c,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x51c78f231e370cede067947d850c0c94ce5c9a2b,3942585894.0,7,12398671,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,109000000000.0,124908,2021-05-09 06:50:06
0x07594a93a97208b60bd1510508d4deefb1c5bfeedca92249197ef1c7a2a3b80f,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xe592427a0aece92de3edee1f18e0157c05861564,1.004489774998466e+19,7,12398686,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,112249800000.0,298252,2021-05-09 06:55:55
0x555abb9bfa84a31bb967236c19b4e8d84e59a77caccb24c65a795f3d78d9fe9c,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xe592427a0aece92de3edee1f18e0157c05861564,3982513717.0,7,12398693,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,139000000000.0,220702,2021-05-09 06:58:27
0xe3ae4b00320384090cc18f8f6bc5c8b6ef4582ed1db2ed50c8b8e3a5743236c2,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,7982177735.0,7,12398693,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,139000100000.0,151671,2021-05-09 06:58:27
0xd6ce50f5493659175f605cbfa14f6741671c6756bd1208cf428e0d326125c023,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xb9d70d6fb25a0cd7e14e2997580e0eed4b09d26b,3976813315.0,7,12398695,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,145000000000.0,124862,2021-05-09 06:58:51
0x64cc125921203fc2eb7a865914475b6a21f0a7d09ef9eb3ea31442e56fb0c54b,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x8ff846049066443db5c238490099b6e7889af791,916223824.0,7,12398696,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,137000000000.0,184305,2021-05-09 06:59:38
0xb516a94ff947fae8dd9dec952c1127ed42ff290416de741c37a82f8e91fc5310,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xe592427a0aece92de3edee1f18e0157c05861564,7140552759.0,7,12398699,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,120000000000.0,203686,2021-05-09 07:00:06
0x76934189cbef25868a6c525bdcfbcffc7aa46d325ca76d8e5bc435636972f0c0,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x7858e59e0c01ea06df3af3d20ac7b0003275d4bf,400380635.0,7,12398699,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,125000000000.0,210644,2021-05-09 07:00:06
0xc9ad8dbc3e8885cce0e17d161b6bd9b5eecea6b4405b630dd3c1d010663754d3,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x3be350e21a045b52b0ed4954835e10b01c9f0b05,10814767553.0,7,12398710,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,156000000000.0,187007,2021-05-09 07:02:52
0xedcc832172c7dbb12f63ab785d086173a2c66648e474e855dcef69327d3979a1,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xf4bbeeaa60ee7aa94b1fb340ff77e6a77abb5fd8,1693547703.0,7,12398714,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,120000000000.0,227595,2021-05-09 07:03:23
0x5fa2219f5578220e254053267f0c1c43ed709f222dbf553b210c0991b6bb9d4a,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xe592427a0aece92de3edee1f18e0157c05861564,2.523114318867191e+18,7,12398720,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,120000000000.0,209036,2021-05-09 07:04:42
0x69de41419c98d962780158d4743b2938da01a575e805fbfa74bee3b0e624cf6a,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xe592427a0aece92de3edee1f18e0157c05861564,3.722886444948224e+18,7,12398722,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,120000000000.0,253994,2021-05-09 07:05:09
0x70af1c9a2b61c4028fa2d64ef147fe5d2346e3ef36a747b39af94fc59a6adf8e,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x12849ec7cb1a7b29fafd3e16dc5159b2f5d67303,16156380819.0,7,12398732,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,133000000000.0,142010,2021-05-09 07:07:31
0xae90553fbef10924b291d3a7208c3d58a4bd1344f7bba3e33c8cdaf8d912e68d,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x0c227e0012f75609f8c1c5fc502f2662b84f112c,1016543752.0,7,12398734,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,130000000000.0,186907,2021-05-09 07:08:25
0x610b1f29509aa2c5a3be57fb443660f750a6447aa093bdbfc73eda7ca3588e66,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xc9e458727904ed994490cbb2915a9c839a5db0a1,1007022985.0,7,12398741,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,134200000000.0,203781,2021-05-09 07:09:21
0x6bfb598296ebf8d93480937ef2fe56682206a0b755d59661ab9c383d23af5b2d,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xe592427a0aece92de3edee1f18e0157c05861564,1.2623310495549432e+18,7,12398748,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,130000000000.0,206321,2021-05-09 07:11:05
0xd6bcadcaec4078d21cf6c718358c874316063d62c1e468d7efa06162a9d1bae4,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xe592427a0aece92de3edee1f18e0157c05861564,6.108279284745313e+17,7,12398757,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,115000001459.0,246543,2021-05-09 07:13:40
0x1b65a12a8a95d273347be281823a14f08c55f4919b975d971113f1c40e154d52,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xe592427a0aece92de3edee1f18e0157c05861564,1981290710.0,7,12398759,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,132000000000.0,202616,2021-05-09 07:14:22
0xfe478283d796e1e5ba658115234d3fc27d850315626e14e1873e904c76140678,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x24e96c09c992cb17b7736a7d65349a3c169f090e,12507095984.0,7,12398762,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,132000000000.0,353339,2021-05-09 07:15:07
0x09826ba6ab083d846cbe00b3f8ba8f64ebd62853ddcbfe3f73c3c2b7a01dd591,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xe592427a0aece92de3edee1f18e0157c05861564,3.03118228745944e+16,7,12398782,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,123000000000.0,212668,2021-05-09 07:17:50
0x94cc803091d2288b8e03004bd9cf1fbec782f49ac4200ddc64d7cb5eb7ab0acc,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xe592427a0aece92de3edee1f18e0157c05861564,4.9e+18,7,12398792,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,115000000000.0,214914,2021-05-09 07:19:46
0x27dcbda23e0c292880b2272f85687c9e4c036f3ecfc209b5024c2c23f4a4a0de,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xa415aa298716ed07797ae0952d26ea1048c95637,11888066970.0,7,12398803,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,121000000000.0,142002,2021-05-09 07:22:00
0xfbdeb89010cced5ac821f50888e2082f27200361177c878c23317e5eeb5113b6,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xe592427a0aece92de3edee1f18e0157c05861564,3.789537720589462e+16,7,12398813,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,123200000000.0,242798,2021-05-09 07:24:26
0x79e74a0d79b4cda1b8cbc06a7052300142b07ee6a74c1588b1e0eae5d7064653,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x5afa760ab04ece8c7c6033eb37cf7b297414d66f,2190020219.0,7,12398823,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,98000000000.0,200633,2021-05-09 07:26:54
0x1ea6b3cfc167b0e0fa934b41bb9d7a8af2e8861bf610d7d9fa4608d0b574a3f8,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xe592427a0aece92de3edee1f18e0157c05861564,2251319435.0,7,12398829,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,101000000000.0,220121,2021-05-09 07:28:07
0x7533cc29f32979855d38d18b76e077733e85148dd8433e9036c111e38721a4d7,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xe592427a0aece92de3edee1f18e0157c05861564,7.586928374371497e+17,7,12398829,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,98000000000.0,205066,2021-05-09 07:28:07
0x679f358a15bdf6a7a23a356f477968aef4af28ecdbc534cedfd71e93bd6bd162,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xe592427a0aece92de3edee1f18e0157c05861564,5.399951215542536e+17,7,12398840,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,98000000000.0,210106,2021-05-09 07:30:57
0xb9be6c943cd22eb1da6804366021527809272e39f27b3fcd85a279f26a601d46,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xe592427a0aece92de3edee1f18e0157c05861564,3.4945144766727366e+17,7,12398841,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,98000000000.0,237232,2021-05-09 07:31:11
0xae3ce3238ff03da42fcf5b4c8badaf5641fa0fc695bffe5f86d314364164adcc,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x49d943a67846a212423c1ae9e76cda0c8c9150b5,4000000000.0,7,12398847,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,98000000000.0,195025,2021-05-09 07:32:38
0xf5d871c1f29c72c17b0b9bee3ea8fc1759574ca69969d11f8d45842056934f02,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x7ff01463b0b9e85a6775c91b7e3be08f47fe3808,6221688615.0,7,12398849,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,98000000000.0,202838,2021-05-09 07:33:04
0xbac8a5383af2de2ee01b39e6a7d86e27fa18297b579cb844c637042c81642c86,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x24435205eaf97df22b6f2a2463ba039497596ba4,4190283074.0,7,12398857,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,112000000000.0,315960,2021-05-09 07:34:55
0x724f787e5699e99fd57e1e903fa5e4f34e33c0e78a447b3876e86cb4f57a8708,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xe592427a0aece92de3edee1f18e0157c05861564,1e+18,7,12398860,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,98000000000.0,150909,2021-05-09 07:35:38
0xa9b9a965ab7511151d8077706e146b2aee7fb2fb1481d27af87eab4f8071403f,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xe592427a0aece92de3edee1f18e0157c05861564,8.678036717018088e+16,7,12398902,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,104500000000.0,247486,2021-05-09 07:45:13
0x85d6eccbcbedff9fd53c80bdf87f8456e216d077bd955405dbb2d26c5646b6d1,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xe592427a0aece92de3edee1f18e0157c05861564,4.788435916062726e+16,7,12398915,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,113300000000.0,236318,2021-05-09 07:46:46
0x59cd454440fc94ab1b2ebef30a35480fd24b7ce4b2869a4916724152c594b24d,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xe592427a0aece92de3edee1f18e0157c05861564,3940388606.0,7,12398915,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,95000000000.0,197563,2021-05-09 07:46:46
0x6f60d4eecb384af851d865fa3140973864257686395a2b7a5843d21c4f53c32e,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x052809fb85b124b4eaae65e84a4b3624be45383f,367750530.0,7,12398916,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,87000000000.0,283896,2021-05-09 07:46:59
0xb5f194dccb847f950852f22520b9d5770fc8a415d376766e89dfe494a464d994,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xe592427a0aece92de3edee1f18e0157c05861564,3.0448482698360384e+16,7,12398937,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,114400000000.0,249284,2021-05-09 07:52:27
0x857ceb42c7b5deb96f99e293522fa74ea8aa28d2c8b0f66bf7d5ccea42d79b24,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x585b463652f42fb6df18753ca8231c246a8e8a75,166582605.0,7,12398964,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,87000000000.0,199891,2021-05-09 07:59:38
0xe3e0ee9cdc06d67d26ad13bc126e1586f010b0bfc6130b33d1935d4c82c48e4d,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xc4580c566202f5343883d0c6a378a9de245c9399,3031884957.0,7,12398986,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,100100000000.0,206904,2021-05-09 08:06:00
0xca673f168f9b254847943b50d2efa495bdffc5a9ae2b7461993c8b0b26082285,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xe592427a0aece92de3edee1f18e0157c05861564,3.809352679102599e+17,7,12398992,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,92000001459.0,183183,2021-05-09 08:06:51
0x2969c268ef8595127724c97fa1c53952b2e53abfd9ac49e2871a837001620446,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xe592427a0aece92de3edee1f18e0157c05861564,2.5381376765438272e+17,7,12398993,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,105000000000.0,225096,2021-05-09 08:06:55
0xa6b5cb0760ac6f9361367ebee55a716ef80235e48bd165cbcb727998edfaffb2,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x95cb0d7f12415b2e4e7afd5722c2353c2b22bd0f,3146631630.0,7,12399002,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,88000000000.0,120962,2021-05-09 08:08:21
0xf01f61817db53b1116ac568d325bbd1c1de405559bb88b124700ef010d2dc429,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x5b460686ef16eb160b8a1938d3630b683f6f2020,491985124.0,7,12399002,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,88000000000.0,124816,2021-05-09 08:08:21
0x30b3adaf0b05eba75549bb1cfeb211e6eaff7b5034ac4bdf33b4ccf65a7727ed,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xe592427a0aece92de3edee1f18e0157c05861564,7.649353083104831e+17,7,12399035,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,94000000000.0,248611,2021-05-09 08:14:53
