hash,from,to,value,timeStamp,blockNumber,tokenSymbol,contractAddress,isError,gasPrice,gasUsed
0x360f41f00d39b1eaccb62a1abbe79ed986f92efce4bebaea8725e3b46d6f8bc5,0x6f66c18cfa329e5c9db3705a8a55746acbfa7ec5,0xc73e6ec0cc771ee0d00d9f8b6ddc1b1c305d981f,127533884905898367684,1605153146,11240485,,,0.0,24000000000.0,21000
0x36d0ddeb8738c9e1278c2d1acb98535b87c0d4afd43951888c7c2499aa00ff71,0x6f66c18cfa329e5c9db3705a8a55746acbfa7ec5,0xdf9621925cc30007a5d95874d266773a9b676897,192813507940359347070,1605155474,11240658,,,0.0,27000000000.0,21000
0x19121d432eeeed5bd134638d3e56dbca2692c1306fa4f35486fd3bea9527b311,0xe8764eb7581c5b347944157e98aa81e884d68cc5,0x6f66c18cfa329e5c9db3705a8a55746acbfa7ec5,108686069412687314776,1605155779,11240678,,,0.0,27000000000.0,21000
0xa4fc75616e7fce75f021156db63638f1c46d069f87faeebd78ffbffe0a43ad15,0x6f6b8bdd13e9e69f3d899eec93c0b6e115b369b3,0xe856e1300a5622e0145a1fa2c422fe0218bef1ad,194857237920000000000,1624611483,12702336,,,0.0,17000000000.0,21000
0xc7daf87a90fe05a6d263d8ef18920bf8b9b837911eff051e0448c4ab9b5b4a7e,0xed1cb6bfbc084727ceeab6b72f80d2352a3a8d52,0x6f6e67b6ce30920a2641dbcba0b369b0630266cf,106525244900000000000,1614474471,11942785,,,0.0,70000000000.0,21000
0xbaf25e957b91b340bd39a462a4e77ab053082bb056f864ac02d5f3ad47b776a7,0xa43a76221cd4fcc4ab97e0ad1a1ab8c081f3628e,0x6f6e67b6ce30920a2641dbcba0b369b0630266cf,44945193570000000000,1614842073,11970376,,,0.0,69000000000.0,21000
0xe6d6db1fbf46f00420c61f27a31c673e920837143532189314e6be710058872c,0xca224a3047088e528abaf85b7a2951280dea85c7,0x6f6e67b6ce30920a2641dbcba0b369b0630266cf,149001382070000000000,1614859964,11971707,,,0.0,65000000000.0,21000
0x6868e3b0c8da8fc23d2f0a919dc964180baec92621ca108bb14e089de0f066c8,0x0bc205acb401216496786106a2c629b67f5a5455,0x6f6e67b6ce30920a2641dbcba0b369b0630266cf,10000000000000,1622977512,12580579,,,0.0,10000000000.0,21000
0x23084148ca38c583f4804d18a59be00ed2c132ead4b0f0f68f4b4f540d5e84f2,0x6f6e964fccd475d4a93c4d1e1a44b02a578da2df,0xe9a3f2dab3b42214f070732685a4a5725f0dc0f1,391471416082135400000,1630638809,13150282,,,0.0,100000000000.0,21000
0x82cbd223a2b708c554ed00867dccc815e0d64412c7ef0db8a517c0d6e5a12b2d,0xf61a281e11b993d435898411a77ecbf33a294b90,0x6f6e9b741a5a7e5370b4a453bb5cb3c123e52f55,114710507182800000000,1630380347,13130894,,,0.0,66000000000.0,21000
0x4510054d98585bbb72ac9e3e2f24eb4dd0189723436553c01dc4957b29fea6fb,0xae2562d4aaac1b5b4016f295ff14d711e0b75665,0x6f6e9b741a5a7e5370b4a453bb5cb3c123e52f55,191209000212200000000,1630395459,13132048,,,0.0,67000000000.0,21000
0xcab97860487d98b0727d7ac4b95394751a83e340d312b7c6dc636b2edaec5acd,0x6f6e9b741a5a7e5370b4a453bb5cb3c123e52f55,0x860847faf30d8f1f80ece24a03237ce054de1afe,507077477087960000000,1630403689,13132636,,,0.0,68000000000.0,21000
0x05596ee35580c8b8ae4800281e38c7c2dc9b0db3b51f83c9c8de9802ef666924,0x6f7178eb4881935ddb1cd30f0ff47de10ee48f49,0xe7d4ed60f1a2cd722d7d37040ba7e1f171236fb3,97051972462622817334,1605150818,11240317,,,0.0,27000000000.0,21000
0xb3da89074225e1a39323626afa2c529f72624fb23891fadb46894867b85c1ec8,0x6f76979104543b3e7f89d0c561049333395737a2,0xa74e34cf1142874e208e5fdfe2f19afa507487ef,142337863080000000000,1614474363,11942777,,,0.0,70000000000.0,21000
0x47b6d3ed54da28e153c9eaaf6f8c1a14d5fa022d98ce14c8c1e5aed4a3108906,0x6f77b6de8ce23c1e7e787e95c40c67df5a04db27,0xc9a2d9551d8c6f1df3ce934c072d5de0a20249bf,133237489290000000000,1614899473,11974711,,,0.0,65000000000.0,21000
0x336fb85a67fd78831078fc8f5c3fd78c480f35de8160679497cb9fee71b06b95,0x9b25fb919bb9583fdb84412da053063ebd86707d,0x6f7866327d84cbd73628be106c5c34028fed82d1,172754097650000000000,1593084498,10334656,,,0.0,43000000000.0,21000
0x673268b62c62b9ec0b4db28bfe8efe92a6c7007c994f7add5878834fa73dc7d7,0x8aa7e500cd6705c799789b85a3f4191a6d7d24c7,0x6f7d7899b10f4946e6509bc18217f9c2be9c688b,192214014010000000000,1622602159,12552430,,,0.0,28000000000.0,21000
0x1ae014d6a4364f815138bfaa28a4f4d8392aad8994b0e6c2f20c1731b09f3f26,0x8aa7e500cd6705c799789b85a3f4191a6d7d24c7,0x6f7d7899b10f4946e6509bc18217f9c2be9c688b,58025594890599619136,1622602518,12552454,,,0.0,24000000000.0,21000
0x4e88383d595c0c76c2b1ba7714b86dd358d4ec7e9bb74d69307110dffc8a626d,0xbe7936342ecdc19d6ae1b3e79c7164268cfe236a,0x6f7dd990750ddbaf9eb85234ef52ce40c005e917,110829197750000000000,1614900016,11974750,,,0.0,65000000000.0,21000
0x5b2436612173398e9e1f0377a50e75f0437d63666c040a6b464296d34b38b571,0x6f82f8ff09d2134bcb4d4104768d391b4fc85a61,0xe976ae0aaedcf0ef1b44defbb0a553c27057acb5,190991058460000000000,1614465243,11942083,,,0.0,70000000000.0,21000
0x1c4b4ca7d015253503af1d4519c564df8adc64caad0126dc5cd16635733aaa57,0x6f84761a2e16660230e7e89e075df6a07a915091,0xda5600cb923c91f7b8915c220435291a954f23d7,234102275000000000000,1622613439,12553264,,,0.0,26000000000.0,21000
0xed26d4f5f9e9e1f52c0bb734bf493f0587a12367e1bb6505495a23ac692693c5,0xf1def4a5d1fe735c16f147df3a091fc2e993daa9,0x6f8487f8da2ec6ea6b3584a49920e93e1e3b69af,509958095200000000000,1593070987,10333613,,,0.0,40000000000.0,21000
0xcdf9e09ebd8d132f22b52832f637a7d6af28d8ca752ade7ca0e53f4870bf691e,0x6f8487f8da2ec6ea6b3584a49920e93e1e3b69af,0xb83c06255ef391d6552d36e4128795e71eebad88,182136968600000000000,1594730598,10457690,,,0.0,43000000000.0,21000
0x85ac5c32d6aae62b432abd7c520161cb7f87a31e4fffc71b896c6e16fd0871dd,0xcc91a7aa6601e2b147745b9b40d402b28eb31911,0x6f8c4d0b64b626808b1cd90ea597c1f309e68a79,233788089490000000000,1594839092,10465803,,,0.0,32000000000.0,21000
0xe241b9e7798a76ad7f48143ac0f3aceb5f0e608f14a7dba56c66a7d0d96e3a5a,0x6f8c4d0b64b626808b1cd90ea597c1f309e68a79,0xc7e5042f269c759533c89c300017fa57be0a1b00,210072663330000000000,1594842687,10466058,,,0.0,35000000000.0,21000
0xf05b4fd3c328572632828632584c7d2fcb28e1ad4364cbc622828d71fdc11f67,0xa6f83bcfc3648259d962b28b4c3a1e5535051dc9,0x6f8cb70b1601324829ecdac9b833714319460da9,112227586910000000000,1593079910,10334323,,,0.0,44000000000.0,21000
0x2248a95809310e0623b62e11df51961144c7016f4e8e27b894299aa341a96c74,0xcae9fb2f0860694ae7b9978b93aeeaacfb0da815,0x6f8f3d1bfb2c91df5aaff9b9de790c2407ff05cf,425884227900000000000,1629254141,13046585,,,0.0,40000000000.0,21000
0x793a6a900f508389cbfd8d81091a25a0f7f038581cbd7bec0e283fc30876466a,0x6f8f3d1bfb2c91df5aaff9b9de790c2407ff05cf,0x98a75b186af25a1eb9408801e9749e3ab3effe0c,212941315950000000000,1629254735,13046637,,,0.0,38000000000.0,21000
0xacaba8191d10090355d6b2f00f38e9dc810ff6e910d03b52db5a1a6efb5f7f36,0x8c5f487fade4d4c0b8bc90ef7f23cbf586aced0c,0x6f94398e72cf66f01a142e765c84d2aebd1666e6,117889927129042734030,1594877495,10468683,,,0.0,32000000000.0,21000
0x396ab94c0851b6f9442e392bea79a64f31e05a3591a997d6ada468324d7ada43,0x6f94398e72cf66f01a142e765c84d2aebd1666e6,0x908e57edd4cfa5e94f94ffa027015f7eaea648d1,117889276129042734030,1594878557,10468770,,,0.0,31000000000.0,21000
0x442896ff3092ff55834acacfa9e6b5003f3512fd7afb1460e890d7913ed5b059,0xe4ef4f2193edb176fa6dfd491d5d9d117377a34f,0x6f949c37eae515d9388b46b853934b49e95ac7e4,169092576220409006944,1631177538,13190564,,,0.0,75000000000.0,21000
0x187b36a69880c293aea283f578d201b72f490e49ec309570df3da1974cc4bc2d,0xf32c17a12317cc1f207dc4387c01c8752927ca9b,0x6f98883bdcade1287baaeadf8fdb770650b26734,355752089755095790178,1624957800,12728089,,,0.0,8000000000.0,21000
0xdf9af3755fc77a742ef47dffe7ec3298a12a102477db52f9b2835b7f6cb0b086,0x6f98883bdcade1287baaeadf8fdb770650b26734,0xd72c1dd61c5e578103f3b43bdcc679cde291227a,355751816755095790178,1625298038,12753330,,,0.0,13000000000.0,21000
0x24cf03268c7fcb1bb64b5f4f218b4d38c19044952aabe9dd45305b013884e3ff,0x90d504ca95a5c4bc14ca4cf2877cdb2ef9fef379,0x6f9b7357c4190332066e45c1d1e52a3d4ced9a8f,136096633840000000000,1614465243,11942083,,,0.0,70000000000.0,21000
0x68aba51fc0aa4097c752b9d80b9bf286af2e70b5805d3b576951340e567362fd,0x7a731bec35bbf7ca09c54c72193922490a142dfc,0x6f9b7357c4190332066e45c1d1e52a3d4ced9a8f,75622212784564485324,1614992987,11981765,,,0.0,66000000000.0,21000
0x658bcfc0376359bd3eb5850c4b23ec610b709d7c5e159c169a7ba252526b4108,0x6f9b86d85a9871528993dc270203d8fcc6c1fb08,0xafedd74a286efa860c91d23f3c7c3eeec3b692a5,82596636854000000000,1594359739,10429953,,,0.0,28000000000.0,21000
0x6e4531f0f06675db15be3671993be3ed40c65363e04850849bd139825ef21a3e,0x6f9c47b93533bf77b81ca03a30da2c4104161b96,0xa65c76c4b1e43982a600ef8a90e20487b8b6f972,234649991635287237504,1605092169,11235912,,,0.0,40000000000.0,21000
0xce397952452720e829b69f4635b31caefbf884d2743dba167dd8120636f28e2d,0x21495bc43c76874268d109cbf9eddf1f1c96ce20,0x6fa2075cb7b720abc10639a6c501fc8f38ac33f9,100000000,1593077177,10334118,wash_Telegram(phy62),0x9bb740302ffec6e159d082903aa389e6c3271db8,,40000000000.0,54472
0x69593354fadc465d14b03bd6713314ea6af536be53192d3c6a343222ae43f2c7,0x21495bc43c76874268d109cbf9eddf1f1c96ce20,0x6fa2075cb7b720abc10639a6c501fc8f38ac33f9,100000000,1593092947,10335267,wash_TG(phy62),0xbdf767e4b9d4a0138f34c7d17194c99b501279bd,,40000000000.0,54472
0x5ecc42fe1bb46f1bb464ffbed182077f856b237c7652888e909bcc49cef82d33,0x86e8b8f472f4cc511ec0dca6b264454ef883d799,0x6fa2075cb7b720abc10639a6c501fc8f38ac33f9,4826347282120000000000,1593064101,10333116,,,0.0,42000000000.0,21000
0xc0450c0f243ff899ccf0cba46293136aadc00ae4e07aedfcd88dc92cde432533,0x6fa2075cb7b720abc10639a6c501fc8f38ac33f9,0x9f47c6f77ece76a5d0bc8558986fc3dfea691c44,734039464930000000000,1593068702,10333441,,,0.0,45000000000.0,21000
0x111a7e8d8439414aeb9198f714ddd156cb09fb4d714330a402e4cfa32a438757,0x6fa2075cb7b720abc10639a6c501fc8f38ac33f9,0xfd422baf0aa693a3ee104417def1119f89761f55,942147117740000000000,1593068801,10333452,,,0.0,41000000000.0,21000
0x3e9e05d1ae44ec818a2d2d5148ea4f876f60b6fbc8560e31fe9c1abbb4e16d6a,0x6fa2075cb7b720abc10639a6c501fc8f38ac33f9,0xa34faa6a64ef85908d2c75dae41fe18ebea7c283,514448408990000000000,1593068801,10333452,,,0.0,42000000000.0,21000
0xa6d018147864d4d4d55e6aa5817e68769c1ff44a944c274047caa15fe649f99f,0x6fa2075cb7b720abc10639a6c501fc8f38ac33f9,0x7a202cabe8adec7af3211c5b1a33a43cb8ecc6fd,45087531160000000000,1593070987,10333613,,,0.0,40000000000.0,21000
0x9cb4d7ec7d7d6980ca66e7967b31e1aae627d0c16267a2a88e36cd0a5b062fb9,0xe92d41f7b868973fe6b19b2924c2b95d8ab2d3c5,0x6fa21114eff12c0a7c6b53a6edff9f38ba061629,185868223650000000000,1605164080,11241320,,,0.0,26000000000.0,21000
0x82fbb9fb54641af909c09a7da778b5eb822c7a408827bbefe03492f2622cfa10,0x8a63c020f4057f6f0ea87157bb34511281e7fd16,0x6fa23a3118680f43d1361d6b7ddb72f4ce7b97b5,293294214467560000000,1625822871,12792379,,,0.0,17000000000.0,21000
0x54060d5d7bff432e8466bfdca605914295fa1612f26a22e6cc817ade80cbe5e3,0x6fa23a3118680f43d1361d6b7ddb72f4ce7b97b5,0xedf50c87f0e37126ea0c255f38a5f1ccafedfd51,563570311470000000000,1625827946,12792755,,,0.0,15000000000.0,21000
0x0078744fbf1ab3589e266b0c815bc5143c53edd6075c63338003f01ee70a25cc,0xba453be9175c60515c4d663ec5b25682d2fb30e1,0x6fa5c710b6c4c4572152009c1e6c7d7281aea8e8,107390243620000000000,1593073087,10333774,,,0.0,44000000000.0,21000
0xe9d1d2dfb4a4ed9ab44053f6133e08070072c4aa426e8d3b482d8181ee32ee21,0xa13784b3657a10270f278125508247b335ca076a,0x6fa83ea28565c519fcaa0faa444ba06970030c13,107103696550000000000,1593080856,10334390,,,0.0,44000000000.0,21000
0x9699755ad46eaeb28d1cebe84cb6a2dcfe5345477a1ef4a3ebd5f387e1fd55cd,0x6fa83ea28565c519fcaa0faa444ba06970030c13,0xbbc4262b9779ebd269bc2f58aab17f01b4d545d0,107102331550000000000,1614860869,11971790,,,0.0,65000000000.0,21000
0xdbfe2c3552e05577da8b528af2575141ce0956fe7c42fe19fcb92217195c7c01,0x910e7331b0f8eaedf36422fa25af9ff281655d04,0x6fa86c2d65f63ef0e0ce567d5b15d895615370af,188640863074024960370,1594756145,10459596,,,0.0,31000000000.0,21000
0x7f068b4a31ccc647eb3d61aa6abaa9a2574ea9b74ceef563d7e3be7f8033d55f,0x6fa86c2d65f63ef0e0ce567d5b15d895615370af,0x7c70917a0743debd8fae3dcee8c11f69e1a5ddbd,188640191074024960370,1594782818,10461619,,,0.0,32000000000.0,21000
0x3cc4ae3e09e616a9341b13ff7431e7faa6bad577bc4c40eecc28dfe07be0eb9b,0xec8f817da4ae13735bea9719f77107f7dd4644b7,0x6fa8bdbac65e61bd466f4583ee9a742524a124f8,289312416140191500000,1630582814,13146060,,,0.0,67000000000.0,21000
0x775a91aa7f0def5acc31ec7a841cc4ee7cf3a06f33b1211337881d10b3edeed2,0x6fa8bdbac65e61bd466f4583ee9a742524a124f8,0xa920732e6a64872f22b34acf0b77f1973e56457f,289310379140191500000,1630641739,13150487,,,0.0,97000000000.0,21000
0xadc467c0204e35e605a90660fbe4d8a0259582f7e8bf35598e0ef264fbed3e94,0x712902e8e0da57ebc04fdb41afcd99b4f9cb98fe,0x6faafec131e69acaae4a3681a269edc80dd961a1,253091772830000000000,1594783792,10461688,,,0.0,30000000000.0,21000
0xba807ebd38c87a655a75fc2020f9915eb307ae30fe4712d9940e37544a95fb74,0x6faafec131e69acaae4a3681a269edc80dd961a1,0xc36c3f14875f31f747e28d8f20f7dfcbbb581a83,253091121830000000000,1594842056,10466011,,,0.0,31000000000.0,21000
0x8aadbdef6741221d9ecca0838ce8c58ad87137a8f686316268cf6de2cd551b3e,0xc9b81eacf47c12a53be9e5b84c380c90748fc8c4,0x6fb2af8eaf5334c8f08130d538fc3e7fd1f7b10b,194880166040000000000,1624586599,12700515,,,0.0,13000000000.0,21000
0xfe6642cc590dc19e7c785c9158f74f9d937200c9eb4f9bfa1fdf5dc7ecbf1562,0xe921b996612d3ccc7a4cd0901d8f96137117b439,0x6fb2af8eaf5334c8f08130d538fc3e7fd1f7b10b,292826296280000000000,1624588136,12700639,,,0.0,13000000000.0,21000
0x8351e160239b3c446f112ad5e473ca558fc884727aba4eac0af3e80cce2f421d,0x6fb2af8eaf5334c8f08130d538fc3e7fd1f7b10b,0xdf8b0dc4c363da5e52ec1cd12865eb9b4cb945d3,195082395928000000000,1624589449,12700733,,,0.0,9000000000.0,21000
0xd15d295b79b8bdac1b62baf5697c2d36eba176c34c628c129a03be61b29b1a41,0x8e2230a96acffe7ec9e447990fc3751d1e8c4ff8,0x6fb3c58b64467e3c76ece278231cdf1ff3e7f657,170942387000000000000,1614837767,11970060,,,0.0,69000000000.0,21000
0x90296604dddc4bf47a11de72ec6778075d9a1699ddfe7d020a353866cce77ec4,0x6fbc56fe7e64a5340b052e4c5bdc0913dc5930b6,0xc67c5ff9b1b50db718015e01dd48d9099157724f,164460865630000000000,1614837274,11970019,,,0.0,69000000000.0,21000
0xa712cae7efa32dd863b5605190d5ea9e9abc18a0ed010eb838f7c5a71c8eed49,0xf43bed711645a7d5562d58719d4acf611908b8fb,0x6fc3961103a4069d2e2c4facab3aca63d1c7b6ba,161299349484799184700,1593865922,10392962,,,0.0,21000000000.0,21000
0xc27901e2519d54049669bfcfe9633fac599f11682b3dfebda73a27f47b519ee6,0x6fc3961103a4069d2e2c4facab3aca63d1c7b6ba,0x8368c46202729728714509dc8047d03bab569624,96779168690879510820,1593872364,10393428,,,0.0,21000000000.0,21000
0xd5b28eafaf1c511b8b11fc875d2615ff219b0cd74b518b23847f36adb70c09af,0x8368c46202729728714509dc8047d03bab569624,0x6fc3961103a4069d2e2c4facab3aca63d1c7b6ba,96778664690879510820,1593872509,10393442,,,0.0,24000000000.0,21000
0xfcb6969f24bb80063d09d8e79ab5d455ec1cbb3c57bcc4da680e018513a2c81f,0x6fc3961103a4069d2e2c4facab3aca63d1c7b6ba,0xdb76c330cbac99211838d6729e9ef21506c653ba,125360894582668428222,1593872764,10393462,,,0.0,21000000000.0,21000
0xfdc6f8dfd77f24a2b8ad58afabf5820eaaaffe5e8a3a288fae4df821cf92309b,0x6fc3961103a4069d2e2c4facab3aca63d1c7b6ba,0xb29edf069f2740b332efd268074e6a85e8528c09,52240035822130756478,1593874332,10393590,,,0.0,22000000000.0,21000
0x1528cfdb61355ebe659c9e915572cd0af2802eb74580084f960eb9c4381fb171,0xada7a7fbf1ac4ea0c0aae10ff6ee61ff8bb9934c,0x6fc43ad005c20f9484020629deb0013ced292b08,209372037480000000000,1626119505,12814446,,,0.0,18000000000.0,21000
0x248f9c4db43ea07b62bf845a2b492f2862b86df50ec4c6764525f3a0bc3ad8c3,0x6fc43ad005c20f9484020629deb0013ced292b08,0x78727794b829201d4bdfff19833d813d10bca440,348141692104000000000,1626124211,12814814,,,0.0,18000000000.0,21000
0xcf24d61d95762f885dd177f4f66099cbc6b64ec0a86341f75f3c8aa33763ae11,0x6fc7ab614e130a7471786aeacb06631a1aa5ab49,0xf9d686ac89b725851801d6ac05366195a046d5bd,23284213280000000000,1594375328,10431088,,,0.0,37000000000.0,21000
0x7b02d8683100f73cadfb3f3022609690f7fc3ebd4f549195b83bd56811f32341,0x892cb1de248b41be935708dc464e63a3c730a1b8,0x6fc7ab614e130a7471786aeacb06631a1aa5ab49,25245394070000000000,1594386703,10431958,,,0.0,24000000000.0,21000
0x12de5a579d34bb693408e9ec79a6f943419fc93b1aa84846af1949e791003a4c,0x6fc7ab614e130a7471786aeacb06631a1aa5ab49,0xf1f9dea669769393860e249616439db4eeaae7bd,25244890070000000000,1594387115,10431991,,,0.0,24000000000.0,21000
0x5617c7401ca8193710811aaff9ea7d47d3c8361fb3521bb7c92234a7a72c18da,0xd2e866091e0a3649d62988fe274123c9bb0468a0,0x6fc7b3d4d2fbfbf3210766a380efdfc8f606ac11,116658612799622256392,1622142699,12518147,,,0.0,31000000000.0,21000
0x6994560b458aa121fc480d4c3c272d9c1f1ba194749d0c6f29f23dd30e3557c6,0x6fc7b3d4d2fbfbf3210766a380efdfc8f606ac11,0x908592cce042bbaf8f981fc01f5e49d3647f82ff,116657625799622256392,1622200625,12522513,,,0.0,47000000000.0,21000
0x7440151ef16acacb73f215810b392774ffb745e59a459cdfb42a937f1b608e62,0x6fc7d320d8f4b6e16684fa1c9ce4899ea8bbe5e1,0x7ab14f231a1fa6411a273140ecc9c224bbd7faa3,232771686820000000000,1594380372,10431498,,,0.0,36000000000.0,21000
0x0a17c44629f23a7ce3f46566f09191b5599280133ab6eef07228e8f7ca1f7fa8,0xc7d0edce8e8f991d4014a254c3f240827a90bdc8,0x6fc84440216ab19c02964baf2479a9cfff6d183e,149138433070000000000,1614837274,11970019,,,0.0,69000000000.0,21000
0x395f83e24104805d45e9311044c7540b34636590ca397e4b832619726cd2e3a8,0xe65882947b71cb59aaaf41d840aa7691835437c8,0x6fc84440216ab19c02964baf2479a9cfff6d183e,191740815570000000000,1614922488,11976446,,,0.0,65000000000.0,21000
0xf2377d52edcae5cd78b2de92da64b758406a5030e509fb2214a328a8d78bb3cf,0x9717417b1db83c072b8c741ded06ba5eda31702d,0x6fc8645efae9587e0e03e1e04b360754b8b39ddf,196412281043760000000,1593169929,10341042,,,0.0,34000000000.0,21000
0x9baced17110fe537737c726c368f0e65e130fb588a598013fdbc1041b39190ee,0x876bcf4d03df1119f3e1386650e2e25c178cb1f0,0x6fc8645efae9587e0e03e1e04b360754b8b39ddf,111853574420000000000,1593170174,10341059,,,0.0,35000000000.0,21000
0xcb86d2946725f9d795bc308029af361abd80fee57278957ecb6f859b9091a36f,0x6fc8645efae9587e0e03e1e04b360754b8b39ddf,0xda544e091ccd12095a11bf84915dd9527d09d651,133910280670000000000,1593170613,10341102,,,0.0,31000000000.0,21000
0xbec3a9bc53ce68c5aa0155a31e8463eceef48fb06f6c3e74d9c78890a19c881e,0x6fca78eec2df034430fddb48d5383bf9cb675ed7,0xb5691b6d0e281312de2e6ad42637c3897dc24130,363243996646440470224,1624008156,12657620,,,0.0,11000000000.0,21000
0x3a4c89cc7f31f3bf3ce56bce339eb169d0c1a02fdef426adac26d4f1b345edd5,0x6fcbab16b7daaa5ef697c4df83d9155d5d3cef6b,0x8fc75cf6cbbcbaed4fb03701c5aded7b62988cdc,154274213925079655168,1594737424,10458244,,,0.0,31000000000.0,21000
0xd8eb6a496a74a8f3e4d363b865810f982a2ea507f49738e54e8bda27de0c24a2,0x6fcc96e7982b848a1773089433d467f54a3ecc1b,0xe3c9cf450ca98b6773f536a607bbf3c816a3ecab,214175118100000000000,1594398616,10432856,,,0.0,24000000000.0,21000
0x7cbf6192f60e987a99d6f49f3ff4087a405fdffe982c50e8f1dd96b84c50eb5f,0x6fd17039d7bbcedd29ffacc2426225df1edd4605,0x7752da080e0f5d9af5179556adb1fd4b22a0635b,154241990640000000000,1614899488,11974712,,,0.0,65000000000.0,21000
0xc018f4294e8276c5f0a6eef46ee91fdfcba6c724685589671df3b6a1d89b1c12,0xf64a6d6604c95fb30a8213445f03c9df19267a65,0x6fd321f490b60c499bdce6ad5c703c96e9a451b8,471977654880000000000,1626171960,12818254,,,0.0,16000000000.0,21000
0x21b435a4270277b4db5e2b8eb5dbc9561f706d199dd66a9f13dab7a488368ca6,0x6fd6c43c73409d9de7e81aa084ef7b5ff1ee54d1,0xeeb966bd38b9d1237cf9b64b23098b6ea62ef4c8,130684227750000000000,1623921087,12651068,,,0.0,15000000000.0,21000
0x69af6f2b1a272b7c3e94fde7b747e0c5a1e00ae86f49f1a1002de4a1a86d12ff,0x6fd998ed0ff8ca8c992c865e918c85ccfaf8b068,0x979b85424699cd97c2fba259d732f37c4a30c050,103966614020000000000,1614837767,11970060,,,0.0,69000000000.0,21000
0x4a7301c9f66a9e7a4306dc9af7a0335d5e31cc7422b0d8d8c1683a8cbc1e159b,0xac97a669adce4ac29c1f04489bcc1d4720d09ec4,0x6fdf1e5b4c6cf3db12a5bfd2fb0140926e6b64ac,170118285246677712745,1593863363,10392774,,,0.0,24000000000.0,21000
0x94bbf0e370b3713ff4f9e54b98224e16d99df58f365dc71a7e0c7e0694c00dfb,0x6fdf1e5b4c6cf3db12a5bfd2fb0140926e6b64ac,0xbaf8b6fc410d75bce344687919cf74d82dc8b031,68046831098671085096,1593863879,10392816,,,0.0,23000000000.0,21000
0x09cfbd4e2230467f6289a2598901b667b747662313b00ef471e271af6e262f16,0xa24077c199a6c7fb4cc49337d98ded6463156510,0x6fdf1e5b4c6cf3db12a5bfd2fb0140926e6b64ac,105697671080000000000,1593863879,10392816,,,0.0,22000000000.0,21000
0x5fdeed7c782bfec147cb94c1ac8dac30dbc11a95f533856f8b29576380bc4490,0xabf29dc75e50f0ac1d7d355440defd42d5f23828,0x6fe25ae988de713bd29eaf0f5df44c179aa48aa1,533122855834000000000,1625009891,12731934,,,0.0,10000000000.0,21000
0x7c98df44868ca21d2e211d49f9244a7c4fda09c1a23a99c650ec17e91db96164,0xf76a18bb1f9c4c9635dd31340f68f3eae4ba444a,0x6fe6bfb30081f751aac3ca5ba5134fca416c0740,457145553250000000000,1625485647,12767288,,,0.0,11000000000.0,21000
0xf3f336352ddc4872f829d3d56f4ed2b23ec9afaaf0b850fc571115cf52a7cd75,0x6fe6bfb30081f751aac3ca5ba5134fca416c0740,0x7bcf9b46a13c4a9cb8ecf9b86419be698fc59d40,182857969300000000000,1625486167,12767333,,,0.0,12000000000.0,21000
0xe1e6fe84742bafea4b1f92c5f73eb9451a2a58b97a4f7d1d36d726883b9b85c6,0xa9f7061504a0c779e16960dd7617255db67ebc43,0x6fe6bfb30081f751aac3ca5ba5134fca416c0740,164283073456800000000,1625487992,12767461,,,0.0,12000000000.0,21000
0x31e4bbef62622f4d4746b5ffd8a4b55b7d4a9e3de53a99a62b15f94847e53bdf,0xc31fff690a815ac62a7be96dcb4117bde8d0b8ff,0x6fe6bfb30081f751aac3ca5ba5134fca416c0740,104058356466000000000,1625488163,12767477,,,0.0,13000000000.0,21000
0xd69948f5eefc4e33e34726a3e2364134987ee6eeccb8ea1aff1c918aab5d85c3,0x6fe6bfb30081f751aac3ca5ba5134fca416c0740,0x9b02df72f3da69d9c01afe5ecf0f750ab2eba7ce,542628530872800000000,1625488616,12767512,,,0.0,11000000000.0,21000
0xfa60956a3ee3ee34b4eba6f0d0ecc22b2d452ca2adab8b1709f67723cf62f189,0xf806e2182391fddfd4219d4ace54ed0e263f6ab4,0x6fe73c26eb285d37faed3617dedab12070222710,675152486190000000000,1593068801,10333452,,,0.0,41000000000.0,21000
0xb4ed93d79d84b86496ab7bfdddd4e1230e99ca7fb39a7adc25a1126c1d377947,0xe61d91941f193e27a6ca0024ffc280353159086f,0x6fe9001ccbcf1352d878f6aac647fba733de5edd,88967727913785587150,1594392206,10432389,,,0.0,25000000000.0,21000
0x9f4e2496d0eceec2bcca68da539eee10e3f53033ad1bf44732b5668a68052924,0x6fe9001ccbcf1352d878f6aac647fba733de5edd,0xe61d91941f193e27a6ca0024ffc280353159086f,88967202913785587150,1594392725,10432434,,,0.0,25000000000.0,21000
0xf149df1a7e5eb2971cdc30bc0d2e02a932061794a777f77accce48ce46633ebb,0xbabe5946efe796977004fabe48c72ae997eaee63,0x6fed666f391e6d6cdb5fee9ac0c70d05f90c7c48,379302855843129014308,1624599218,12701443,,,0.0,9000000000.0,21000
0x5c771abbce2c1c06c04df387c094da800b85b517862fde0d74550b87fc2fb598,0x6fed666f391e6d6cdb5fee9ac0c70d05f90c7c48,0xba00f54b1039bdd6af378612808e7937ea9d24cf,379302582843129014308,1624877906,12722115,,,0.0,13000000000.0,21000
